wiki_language_code,target_word,translation_id,word_id,translation
it,wasp,t1,w1,vespa
ja,wasp,t1,w1,ワピー
ko,wasp,t1,w1,말벌
ms,wasp,t1,w1,tawon
no,wasp,t1,w1,veps
tl,wasp,t1,w1,putakti
pl,wasp,t1,w1,osa
ru,wasp,t1,w1,оса
sv,wasp,t1,w1,geting
tr,wasp,t1,w1,yaban
zu,wasp,t1,w1,isp
he,wasp,t1,w1,צרעה
hr,wasp,t1,w1,osa
ro,wasp,t1,w1,viespe
el,wasp,t1,w1,σφήκα
th,wasp,t1,w1,มดตะนอย
vi,wasp,t1,w1,ong
ga,wasp,t1,w1,fuí
hu,wasp,t1,w1,darázs
hi,wasp,t1,w1,हड्डा
ps,wasp,t1,w1,تجهیزات
ar,weevil,t1,w1,سوسة
fa,weevil,t1,w1,ناخوشایند
de,weevil,t1,w1,rüsselkäfer
en,weevil,t1,w1,weevil
nl,weevil,t1,w1,korenworm
pt,weevil,t1,w1,gorgulho
zh,weevil,t1,w1,象鼻虫
es,weevil,t1,w1,gorgojo
da,weevil,t1,w1,billen
fi,weevil,t1,w1,kärsäkäs
fr,weevil,t1,w1,charançon
id,weevil,t1,w1,kumbang
it,weevil,t1,w1,tonchio
ja,weevil,t1,w1,ゾウムシ
ko,weevil,t1,w1,바구미
ms,weevil,t1,w1,weevil
no,weevil,t1,w1,snutebille
tl,weevil,t1,w1,weevil
pl,weevil,t1,w1,żołędziowiec
ru,weevil,t1,w1,долгоносик
sv,weevil,t1,w1,vivel
tr,weevil,t1,w1,buğday
zu,weevil,t1,w1,weevil
he,weevil,t1,w1,חִדקוֹנִית
hr,weevil,t1,w1,žižak
ro,weevil,t1,w1,gărgărița
el,weevil,t1,w1,μαμούνι
th,weevil,t1,w1,ด้วง
vi,weevil,t1,w1,con
ga,weevil,t1,w1,beagán
hu,weevil,t1,w1,zsizsik
hi,weevil,t1,w1,घुन
ps,weevil,t1,w1,تاوان
ar,whip,t1,w1,سوط
fa,whip,t1,w1,شلاق
de,whip,t1,w1,peitsche
en,whip,t1,w1,whip
nl,whip,t1,w1,zweep
pt,whip,t1,w1,chicote
zh,whip,t1,w1,鞭子
es,whip,t1,w1,látigo
da,whip,t1,w1,pisk
fi,whip,t1,w1,ruoska
fr,whip,t1,w1,fouet
id,whip,t1,w1,cambuk
it,whip,t1,w1,frusta
ja,whip,t1,w1,ホイップ
ko,whip,t1,w1,채찍
ms,whip,t1,w1,cambuk
no,whip,t1,w1,piske
tl,whip,t1,w1,mamalo
pl,whip,t1,w1,bat
ru,whip,t1,w1,кнут
sv,whip,t1,w1,piska
tr,whip,t1,w1,kırbaç
zu,whip,t1,w1,isibhamu
he,whip,t1,w1,שׁוֹט
hr,whip,t1,w1,bič
ro,whip,t1,w1,bici
el,whip,t1,w1,μαστίγιο
th,whip,t1,w1,แส้
vi,whip,t1,w1,roi
ga,whip,t1,w1,fuip
hu,whip,t1,w1,ostor
hi,whip,t1,w1,कोड़ा
ps,whip,t1,w1,ټوپ
ar,zinnia,t1,w1,الزينية
fa,zinnia,t1,w1,zinnia
de,zinnia,t1,w1,zinnie
en,zinnia,t1,w1,zinnia
nl,zinnia,t1,w1,zinnia
pt,zinnia,t1,w1,zinnia
zh,zinnia,t1,w1,百日草
es,zinnia,t1,w1,zinnia
da,zinnia,t1,w1,zinnia
fi,zinnia,t1,w1,zinnia
fr,zinnia,t1,w1,zinnia
id,zinnia,t1,w1,zinnia
it,zinnia,t1,w1,zinnia
ja,zinnia,t1,w1,ジニア
ko,zinnia,t1,w1,백일초
ms,zinnia,t1,w1,zinnia
no,zinnia,t1,w1,zinnia
tl,zinnia,t1,w1,zinnia
pl,zinnia,t1,w1,cynia
ru,zinnia,t1,w1,цинния
sv,zinnia,t1,w1,zinnia
tr,zinnia,t1,w1,zinya
zu,zinnia,t1,w1,i-zinnia
he,zinnia,t1,w1,זיניה
hr,zinnia,t1,w1,cinija
ro,zinnia,t1,w1,zinnia
el,zinnia,t1,w1,ζίννια
th,zinnia,t1,w1,ดอกบานชื่น
vi,zinnia,t1,w1,zinnia
ga,zinnia,t1,w1,zinnia
hu,zinnia,t1,w1,vasvirág
hi,zinnia,t1,w1,zinnia
ps,zinnia,t1,w1,زینیا
fa,abuse,t1,w2,استفاده
fr,abuse,t1,w2,de
vi,abuse,t1,w2,dụng
ps,abuse,t1,w2,ګټه
vi,accident,t1,w2,nạn
id,agony,t1,w2,mendalam
vi,agony,t1,w2,đớn
ms,arrow,t1,w2,panah
vi,arrow,t1,w2,tên
vi,assault,t1,w2,công
ar,aster,t1,w2,النجمية
vi,azalea,t1,w2,đổ
ar,bagpipe,t1,w2,القربة
he,bagpipe,t1,w2,חֲלִילִים
vi,bagpipe,t1,w2,xốp
hi,bagpipe,t1,w2,बाजा
vi,bassoon,t1,w2,mèo
ar,bedbug,t1,w2,الفراش
fr,bedbug,t1,w2,de
ru,bedbug,t1,w2,клоп
tr,bedbug,t1,w2,kurusu
hu,bedbug,t1,w2,poloska
fa,bee,t1,w2,عسل
tr,bee,t1,w2,arısı
vi,bee,t1,w2,ong
vi,beetle,t1,w2,cánh
ar,blackfly,t1,w2,سوداء
de,blackfly,t1,w2,fliege
nl,blackfly,t1,w2,vlieg
pt,blackfly,t1,w2,preta
es,blackfly,t1,w2,negra
fr,blackfly,t1,w2,noire
pl,blackfly,t1,w2,mucha
sv,blackfly,t1,w2,fluga
he,blackfly,t1,w2,שחור
ro,blackfly,t1,w2,neagră
hi,blackfly,t1,w2,मक्खी
ps,blackfly,t1,w2,رنګ
tr,blade,t1,w2,ağzı
ar,bluebell,t1,w2,عشبة
fr,bluebell,t1,w2,des
ko,bluebell,t1,w2,벨
vi,bluebell,t1,w2,xanh
ar,buttercup,t1,w2,عشب
es,buttercup,t1,w2,de
id,buttercup,t1,w2,mentega
ko,buttercup,t1,w2,아재비
he,buttercup,t1,w2,צְהוּבָּה
vi,buttercup,t1,w2,mỡ
he,cancer,t1,w2,הסרטן
vi,cancer,t1,w2,thư
el,caress,t1,w2,χαϊδεύω
vi,caress,t1,w2,trớn
vi,carnation,t1,w2,cẩm
hi,carnation,t1,w2,लाल
ko,caterpillar,t1,w2,궤도
vi,caterpillar,t1,w2,bướm
fa,centipede,t1,w2,پا
fr,centipede,t1,w2,pattes
vi,centipede,t1,w2,rết
fa,cheer,t1,w2,کردن
sv,cheer,t1,w2,på
ro,cheer,t1,w2,moralul
vi,cheer,t1,w2,lên
vi,clover,t1,w2,ba
hi,clover,t1,w2,घास
vi,club,t1,w2,lạc
ro,cockroach,t1,w2,de
ar,crash,t1,w2,_
fa,crash,t1,w2,در
vi,crash,t1,w2,nạn
vi,cricket,t1,w2,dế
ar,daffodil,t1,w2,البري
nl,daffodil,t1,w2,narcis
vi,daffodil,t1,w2,thủy
hi,daffodil,t1,w2,पीला
id,dagger,t1,w2,belati
vi,dagger,t1,w2,găm
id,daisy,t1,w2,aster
vi,death,t1,w2,vong
vi,diamond,t1,w2,cương
ar,diploma,t1,w2,دبلوم
ko,diploma,t1,w2,증서
vi,diploma,t1,w2,cấp
vi,disaster,t1,w2,họa
vi,divorce,t1,w2,hôn
hr,dragonfly,t1,w2,konjic
vi,dragonfly,t1,w2,chuồn
vi,dynamite,t1,w2,nổ
vi,family,t1,w2,đình
ru,fiddle,t1,w2,на
vi,fiddle,t1,w2,cầm
vi,filth,t1,w2,thỉu
ar,firearm,t1,w2,ناري
fa,firearm,t1,w2,گرم
pt,firearm,t1,w2,de
es,firearm,t1,w2,de
fr,firearm,t1,w2,à
id,firearm,t1,w2,api
ms,firearm,t1,w2,api
pl,firearm,t1,w2,palna
ru,firearm,t1,w2,оружие
tr,firearm,t1,w2,silâh
hr,firearm,t1,w2,oružje
ro,firearm,t1,w2,de
el,firearm,t1,w2,όπλο
vi,firearm,t1,w2,khí
ga,firearm,t1,w2,tine
ps,firearm,t1,w2,وژنه
vi,flea,t1,w2,chét
pl,flute,t1,w2,prosty
vi,flute,t1,w2,sáo
he,fly,t1,w2,זבוב
ro,fly,t1,w2,zbura
it,freedom,t1,w2,libertà
vi,freedom,t1,w2,tự
vi,friend,t1,w2,bạn
pt,gentle,t1,w2,gentil
id,gentle,t1,w2,lembut
vi,gentle,t1,w2,dàng
ar,gift,t1,w2,مجانية
vi,gift,t1,w2,tặng
el,gladiola,t1,w2,φυτό
hr,gnat,t1,w2,komarac
ro,gnat,t1,w2,mic
vi,gnat,t1,w2,hương
ar,grenade,t1,w2,يدوية
it,grenade,t1,w2,a
ms,grenade,t1,w2,tangan
tr,grenade,t1,w2,bombası
vi,grenade,t1,w2,đạn
ps,grenade,t1,w2,بمونه
fa,grief,t1,w2,و
vi,grief,t1,w2,buồn
vi,guitar,t1,w2,ghi
pt,gun,t1,w2,de
ms,gun,t1,w2,api
vi,happy,t1,w2,mừng
ru,harmonica,t1,w2,гармоника
fa,harp,t1,w2,چنگ
ar,harpoon,t1,w2,لصيد
ar,harpsichord,t1,w2,القيثاري
id,harpsichord,t1,w2,kuno
ko,harpsichord,t1,w2,코드
el,harpsichord,t1,w2,παλαιού
vi,harpsichord,t1,w2,đàn
ar,hatchet,t1,w2,صغيرة
vi,hatred,t1,w2,thù
vi,health,t1,w2,khỏe
he,heaven,t1,w2,העדן
vi,heaven,t1,w2,đường
hr,honest,t1,w2,čestit
vi,honest,t1,w2,thà
fa,honor,t1,w2,و
vi,honor,t1,w2,vinh
vi,hornet,t1,w2,tấm
ar,horsefly,t1,w2,الخيل
fa,horsefly,t1,w2,سواری
hr,horsefly,t1,w2,muva
vi,horsefly,t1,w2,chim
ps,horsefly,t1,w2,چټکۍ
id,hyacinth,t1,w2,gondok
vi,hyacinth,t1,w2,lục
vi,iris,t1,w2,mắt
hi,iris,t1,w2,की
ru,jail,t1,w2,заключение
vi,jail,t1,w2,giam
vi,kill,t1,w2,chết
vi,laughter,t1,w2,cười
ko,lilac,t1,w2,꽃
id,lily,t1,w2,bakung
vi,locust,t1,w2,cào
vi,loyal,t1,w2,thành
ar,lucky,t1,w2,الحظ
fa,lucky,t1,w2,شانس
pt,lucky,t1,w2,sorte
ko,lucky,t1,w2,좋은
he,lucky,t1,w2,מַזָל
vi,lucky,t1,w2,mắn
vi,lute,t1,w2,trâu
id,mace,t1,w2,pala
vi,mace,t1,w2,chùy
vi,maggot,t1,w2,non
hi,maggot,t1,w2,की
ar,magnolia,t1,w2,المغنولية
vi,magnolia,t1,w2,lan
hu,magnolia,t1,w2,növény
ar,mandolin,t1,w2,آلة
vi,mandolin,t1,w2,mandolin
hi,mandolin,t1,w2,की
ar,marigold,t1,w2,نبات
tr,marigold,t1,w2,çiçeği
he,marigold,t1,w2,הַחָתוּל
vi,marigold,t1,w2,cúc
hi,marigold,t1,w2,का
vi,miracle,t1,w2,màu
ms,missile,t1,w2,berpandu
vi,missile,t1,w2,lửa
ar,moth,t1,w2,العتة
fr,moth,t1,w2,de
vi,moth,t1,w2,đêm
hu,moth,t1,w2,lepke
fa,murder,t1,w2,کشی
vi,murder,t1,w2,người
vi,orchid,t1,w2,lan
it,pansy,t1,w2,del
ru,pansy,t1,w2,глазки
tr,pansy,t1,w2,menekşe
he,pansy,t1,w2,וְתָמָר
ro,pansy,t1,w2,fraţi
he,paradise,t1,w2,עֶדֶן
vi,paradise,t1,w2,đường
vi,peace,t1,w2,bình
vi,peony,t1,w2,mẫu
hu,peony,t1,w2,rózsa
id,petunia,t1,w2,ungu
hi,petunia,t1,w2,नीले
vi,piano,t1,w2,piano
vi,pistol,t1,w2,lục
ar,pleasure,t1,w2,سرور
vi,pleasure,t1,w2,lòng
vi,poison,t1,w2,độc
vi,pollute,t1,w2,nhiễm
hi,pollute,t1,w2,किया
ar,poppy,t1,w2,نبات
vi,poppy,t1,w2,anh
fr,poverty,t1,w2,pauvreté
vi,poverty,t1,w2,nàn
ps,poverty,t1,w2,وزلۍ
he,prison,t1,w2,כלא
vi,prison,t1,w2,tù
hi,prison,t1,w2,व
ar,rainbow,t1,w2,المطر
fa,rainbow,t1,w2,كمان
pt,rainbow,t1,w2,iris
es,rainbow,t1,w2,iris
fr,rainbow,t1,w2,en
he,rainbow,t1,w2,בענן
el,rainbow,t1,w2,τοξο
vi,rainbow,t1,w2,vồng
ga,rainbow,t1,w2,ceatha
vi,rifle,t1,w2,trường
hr,roach,t1,w2,kose
hi,roach,t1,w2,प्रकार
fa,rose,t1,w2,سرخ
sv,rose,t1,w2,sig
vi,rose,t1,w2,hồng
hi,rose,t1,w2,का
fa,rotten,t1,w2,شده
hi,rotten,t1,w2,गली
ps,rotten,t1,w2,شوی
ar,shotgun,t1,w2,الصيد
fa,shotgun,t1,w2,ساچمه
fr,shotgun,t1,w2,à
it,shotgun,t1,w2,da
tr,shotgun,t1,w2,tüfek
he,shotgun,t1,w2,צַיִד
el,shotgun,t1,w2,όπλο
vi,shotgun,t1,w2,săn
ga,shotgun,t1,w2,gráinne
hu,shotgun,t1,w2,puska
vi,sickness,t1,w2,tật
fa,slingshot,t1,w2,بچه
hr,slingshot,t1,w2,praćka
el,slingshot,t1,w2,σφενδόνη
vi,slingshot,t1,w2,kéo
fr,spider,t1,w2,e
ga,spider,t1,w2,alla
fa,stink,t1,w2,کن
ms,stink,t1,w2,busuk
tr,stink,t1,w2,koku
vi,stink,t1,w2,hôi
ar,sunrise,t1,w2,الشمس
fa,sunrise,t1,w2,خورشید
pt,sunrise,t1,w2,do
fr,sunrise,t1,w2,du
id,sunrise,t1,w2,terbit
ms,sunrise,t1,w2,terbit
tl,sunrise,t1,w2,ng
pl,sunrise,t1,w2,słońca
zu,sunrise,t1,w2,kwelanga
hr,sunrise,t1,w2,sunca
el,sunrise,t1,w2,ηλίου
vi,sunrise,t1,w2,minh
ga,sunrise,t1,w2,gréine
vi,sword,t1,w2,kiếm
it,tank,t1,w2,armato
vi,tank,t1,w2,tăng
ar,tarantula,t1,w2,ذئبي
ko,tarantula,t1,w2,거미
ar,teargas,t1,w2,مسيل
fa,teargas,t1,w2,اشک
pt,teargas,t1,w2,lacrimogêneo
es,teargas,t1,w2,lacrimógenos
fr,teargas,t1,w2,lacrymogène
id,teargas,t1,w2,air
it,teargas,t1,w2,lacrimogeno
ko,teargas,t1,w2,가스
ms,teargas,t1,w2,pemedih
pl,teargas,t1,w2,łzawiący
ru,teargas,t1,w2,газ
tr,teargas,t1,w2,yaşartıcı
zu,teargas,t1,w2,zezinyembezi
he,teargas,t1,w2,מדמיע
ro,teargas,t1,w2,lacrimogen
vi,teargas,t1,w2,cay
hi,teargas,t1,w2,गैस
ps,teargas,t1,w2,بهونکی
ar,termite,t1,w2,أبيض
vi,termite,t1,w2,mọt
ps,termite,t1,w2,مهاله
fr,tragedy,t1,w2,tragédie
vi,tragedy,t1,w2,kịch
hi,tragedy,t1,w2,घटना
ar,trombone,t1,w2,آلة
ar,tuba,t1,w2,توبا
ar,tulip,t1,w2,نبات
id,tulip,t1,w2,tulp
vi,ugly,t1,w2,xí
pt,vacation,t1,w2,de
ro,vacation,t1,w2,de
vi,vacation,t1,w2,nghỉ
ga,vacation,t1,w2,saoire
ar,viola,t1,w2,متوسط
vi,violet,t1,w2,tím
vi,violin,t1,w2,vi
no,vomit,t1,w2,opp
el,vomit,t1,w2,εμετό
vi,vomit,t1,w2,mửa
hi,vomit,t1,w2,करना
tr,wasp,t1,w2,arısı
vi,wasp,t1,w2,vò
ar,weevil,t1,w2,الفاكهة
tr,weevil,t1,w2,biti
vi,weevil,t1,w2,mọt
fa,whip,t1,w2,زدن
vi,whip,t1,w2,da
ar,zinnia,t1,w2,نبات
tr,zinnia,t1,w2,çiçeği
fa,abuse,t1,w3,کردن
ps,abuse,t1,w3,اخیستنه
vi,azalea,t1,w3,quyên
fr,bedbug,t1,w3,lit
vi,beetle,t1,w3,cứng
ar,bluebell,t1,w3,نباتية
fr,bluebell,t1,w3,bois
es,buttercup,t1,w3,oro
vi,carnation,t1,w3,chướng
hi,carnation,t1,w3,रंग
vi,clover,t1,w3,lá
vi,club,t1,w3,bộ
ro,cockroach,t1,w3,bucătărie
ar,crash,t1,w3,تصادم
vi,daffodil,t1,w3,tiên
hi,daffodil,t1,w3,रंग
vi,dragonfly,t1,w3,chuồn
ru,fiddle,t1,w3,скрипке
pt,firearm,t1,w3,fogo
es,firearm,t1,w3,fuego
fr,firearm,t1,w3,feu
ro,firearm,t1,w3,foc
vi,freedom,t1,w3,do
el,gladiola,t1,w3,και
it,grenade,t1,w3,mano
fa,grief,t1,w3,اندوه
vi,guitar,t1,w3,ta
pt,gun,t1,w3,fogo
ar,harpoon,t1,w3,الحيتان
el,harpsichord,t1,w3,πιάνου
vi,hatred,t1,w3,ghét
fa,honor,t1,w3,احترام
ps,horsefly,t1,w3,سره
vi,hyacinth,t1,w3,bình
hi,iris,t1,w3,पुतली
hi,maggot,t1,w3,मौज
ar,mandolin,t1,w3,موسيقية
hi,mandolin,t1,w3,तरह
hi,marigold,t1,w3,फूल
fr,moth,t1,w3,nuit
it,pansy,t1,w3,pensiero
ro,pansy,t1,w3,pătaţi
vi,peony,t1,w3,đơn
id,petunia,t1,w3,tua
hi,petunia,t1,w3,रंग
hi,pollute,t1,w3,हुआ
ar,poppy,t1,w3,مخدر
vi,poppy,t1,w3,túc
fr,rainbow,t1,w3,ciel
hi,roach,t1,w3,की
hi,rose,t1,w3,फूल
fa,shotgun,t1,w3,ای
fr,shotgun,t1,w3,pompe
it,shotgun,t1,w3,caccia
fa,slingshot,t1,w3,گانه
pt,sunrise,t1,w3,sol
fr,sunrise,t1,w3,soleil
tl,sunrise,t1,w3,araw
ar,teargas,t1,w3,للدموع
fa,teargas,t1,w3,آور
id,teargas,t1,w3,mata
ms,teargas,t1,w3,mata
tr,teargas,t1,w3,gaz
vi,teargas,t1,w3,làm
ps,teargas,t1,w3,ګاز
ar,trombone,t1,w3,موسيقية
pt,vacation,t1,w3,férias
ro,vacation,t1,w3,odihna
vi,violin,t1,w3,ô
vi,wasp,t1,w3,vẻ
el,gladiola,t1,w4,άνθος
hi,mandolin,t1,w4,का
hi,roach,t1,w4,मछली
vi,teargas,t1,w4,chảy
vi,violin,t1,w4,lông
hi,mandolin,t1,w5,एक
vi,teargas,t1,w5,nước
hi,mandolin,t1,w6,बाजा
vi,teargas,t1,w6,mắt
